x,y,z,m
-583.5246,236.0125,96.7083,1
-592.0993,244.3875,96.7083,2
-601.374,250.4875,96.7083,3
-610.1239,256.0125,96.7083,4
-618.8735,262.25,96.7083,5
-627.4482,268.3375,96.7083,6
-636.373,274.25,96.7083,7
-644.9477,280.0875,96.7083,8
-653.8725,286.375,96.7083,9
-662.2721,291.825,96.7083,10
-671.1969,298.475,96.7083,1
-679.7717,306.475,96.7083,2
-688.5213,312.75,96.7083,3
-697.4461,318.325,96.7083,4
-704.2021,324.9625,96.7083,5
-513.6668,188.35,90.5835,6
-504.6875,182.2375,90.5835,7
-522.0665,194.675,90.5835,8
-531.3063,200.5125,90.5835,9
-540.266,205.7625,90.5835,10
-548.9457,212.2375,90.5835,1
-557.6254,218.0125,90.5835,2
-566.0251,224.1875,90.5835,3
-574.7749,230.0375,90.5835,4
-583.5246,236.0125,90.5835,5
-592.0993,244.3875,90.5835,6
-601.374,250.4875,90.5835,7
-610.1239,256.0125,90.5835,8
-618.8735,262.25,90.5835,9
-627.4482,268.3375,90.5835,10
-636.373,274.25,90.5835,1
-644.9477,280.0875,90.5835,2
-653.8725,286.375,90.5835,3
-662.2721,291.825,90.5835,4
-671.1969,298.475,90.5835,5
-679.7717,306.475,90.5835,6
-688.5213,312.75,90.5835,7
-697.4461,318.325,90.5835,8
-704.2021,324.9625,90.5835,9
-513.6668,188.35,84.0213,10
-504.6875,182.2375,84.0213,1
-522.0665,194.675,84.0213,2
-531.3063,200.5125,84.0213,3
-540.266,205.7625,84.0213,4
-548.9457,212.2375,84.0213,5
-557.6254,218.0125,84.0213,6
-566.0251,224.1875,84.0213,7
-574.7749,230.0375,84.0213,8
-583.5246,236.0125,84.0213,9
-592.0993,244.3875,84.0213,10
-601.374,250.4875,84.0213,1
-610.1239,256.0125,84.0213,2
-618.8735,262.25,84.0213,3
-627.4482,268.3375,84.0213,4
-636.373,274.25,84.0213,5
-644.9477,280.0875,84.0213,6
-653.8725,286.375,84.0213,7
-662.2721,291.825,84.0213,8
-671.1969,298.475,84.0213,9
-679.7717,306.475,84.0213,10
-688.5213,312.75,84.0213,1
-697.4461,318.325,84.0213,2
-704.2021,324.9625,84.0213,3
-513.6668,188.35,77.6778,4
-504.6875,182.2375,77.6778,5
-522.0665,194.675,77.6778,6
-531.3063,200.5125,77.6778,7
-540.266,205.7625,77.6778,8
-548.9457,212.2375,77.6778,9
-557.6254,218.0125,77.6778,10
-566.0251,224.1875,77.6778,1
-574.7749,230.0375,77.6778,2
-583.5246,236.0125,77.6778,3
-592.0993,244.3875,77.6778,4
-601.374,250.4875,77.6778,5
-610.1239,256.0125,77.6778,6
-618.8735,262.25,77.6778,7
-627.4482,268.3375,77.6778,8
-636.373,274.25,77.6778,9
-644.9477,280.0875,77.6778,10
-653.8725,286.375,77.6778,1
-662.2721,291.825,77.6778,2
-671.1969,298.475,77.6778,3
-679.7717,306.475,77.6778,4
-688.5213,312.75,77.6778,5
-697.4461,318.325,77.6778,6
-704.2021,324.9625,77.6778,7
-504.6875,182.2375,71.6621,8
-513.6668,188.35,71.6621,9
-522.0665,194.675,71.6621,10
-531.3063,200.5125,71.6621,1
-540.266,205.7625,71.6621,2
-548.9457,212.2375,71.6621,3
-557.6254,218.0125,71.6621,4
-566.0251,224.1875,71.6621,5
-574.7749,230.0375,71.6621,6
-583.5246,236.0125,71.6621,7
-592.0993,244.3875,71.6621,8
-601.374,250.4875,71.6621,9
-610.1239,256.0125,71.6621,10
-618.8735,262.25,71.6621,1
-627.4482,268.3375,71.6621,2
-636.373,274.25,71.6621,3
-644.9477,280.0875,71.6621,4
-653.8725,286.375,71.6621,5
-662.2721,291.825,71.6621,6
-671.1969,298.475,71.6621,7
-679.7717,306.475,71.6621,8
-688.5213,312.75,71.6621,9
-697.4461,318.325,71.6621,10
-704.2021,324.9625,71.6621,1
-513.6668,188.35,65.428,2
-504.6875,182.2375,65.428,3
-522.0665,194.675,65.428,4
-531.3063,200.5125,65.428,5
-540.266,205.7625,65.428,6
-548.9457,212.2375,65.428,7
-557.6254,218.0125,65.428,8
-566.0251,224.1875,65.428,9
-574.7749,230.0375,65.428,10
-583.5246,236.0125,65.428,1
-592.0993,244.3875,65.428,2
-601.374,250.4875,65.428,3
-610.1239,256.0125,65.428,4
-618.8735,262.25,65.428,5
-627.4482,268.3375,65.428,6
-636.373,274.25,65.428,7
-644.9477,280.0875,65.428,8
-653.8725,286.375,65.428,9
-662.2721,291.825,65.428,10
-671.1969,298.475,65.428,1
-679.7717,306.475,65.428,2
-688.5213,312.75,65.428,3
-513.6668,188.35,58.7565,4
-504.6875,182.2375,58.7565,5
-522.0665,194.675,58.7565,6
-531.3063,200.5125,58.7565,7
-540.266,205.7625,58.7565,8
-548.9457,212.2375,58.7565,9
-557.6254,218.0125,58.7565,10
-566.0251,224.1875,58.7565,1
-574.7749,230.0375,58.7565,2
-583.5246,236.0125,58.7565,3
-592.0994,244.3875,58.7565,4
-601.374,250.4875,58.7565,5
-610.1239,256.0125,58.7565,6
-618.8735,262.25,58.7565,7
-627.4482,268.3375,58.7565,8
-636.373,274.25,58.7565,9
-644.9477,280.0875,58.7565,10
-653.8725,286.375,58.7565,1
-662.2721,291.825,58.7565,2
-671.1969,298.475,58.7565,3
-679.7717,306.475,58.7565,4
-688.5213,312.75,58.7565,5
-513.6668,188.35,52.741,6
-504.6875,182.2375,52.741,7
-522.0665,194.675,52.741,8
-531.3063,200.5125,52.741,9
-540.266,205.7625,52.741,10
-548.9457,212.2375,52.741,1
-557.6254,218.0125,52.741,2
-566.0251,224.1875,52.741,3
-574.7749,230.0375,52.741,4
-583.5246,236.0125,52.741,5
-592.0994,244.3875,52.741,6
-601.374,250.4875,52.741,7
-610.1239,256.0125,52.741,8
-618.8735,262.25,52.741,9
-627.4482,268.3375,52.741,10
-636.373,274.25,52.741,1
-644.9477,280.0875,52.741,2
-653.8725,286.375,52.741,3
-662.2721,291.825,52.741,4
-671.1969,298.475,52.741,5
-679.7717,306.475,52.741,6
-688.5213,312.75,52.741,7
-513.6668,188.35,46.1786,8
-504.6875,182.2375,46.1786,9
-522.0665,194.675,46.1786,10
-531.3063,200.5125,46.1786,1
-540.266,205.7625,46.1786,2
-548.9457,212.2375,46.1786,3
-557.6254,218.0125,46.1786,4
-566.0251,224.1875,46.1786,5
-574.7749,230.0375,46.1786,6
-583.5246,236.0125,46.1786,7
-592.0994,244.3875,46.1786,8
-601.374,250.4875,46.1786,9
-610.1239,256.0125,46.1786,10
-618.8735,262.25,46.1786,1
-627.4482,268.3375,46.1786,2
-636.373,274.25,46.1786,3
-644.9477,280.0875,46.1786,4
-653.8725,286.375,46.1786,5
-662.2721,291.825,46.1786,6
-671.1969,298.475,46.1786,7
-679.7717,306.475,46.1786,8
-513.6668,188.35,40.3819,9
-504.6875,182.2375,40.3819,10
-522.0665,194.675,40.3819,1
-531.3063,200.5125,40.3819,2
-540.266,205.7625,40.3819,3
-548.9457,212.2375,40.3819,4
-557.6254,218.0125,40.3819,5
-566.0251,224.1875,40.3819,6
-574.7749,230.0375,40.3819,7
-583.5246,236.0125,40.3819,8
-592.0994,244.3875,40.3819,9
-601.374,250.4875,40.3819,10
-610.1239,256.0125,40.3819,1
-618.8735,262.25,40.3819,2
-627.4482,268.3375,40.3819,3
-636.373,274.25,40.3819,4
-644.9477,280.0875,40.3819,5
-653.8725,286.375,40.3819,6
-662.2721,291.825,40.3819,7
-671.1969,298.475,40.3819,8
-679.7717,306.475,40.3819,9
-513.6668,188.35,34.0384,10
-504.6875,182.2375,34.0384,1
-522.0665,194.675,34.0384,2
-531.3063,200.5125,34.0384,3
-540.266,205.7625,34.0384,4
-548.9457,212.2375,34.0384,5
-557.6254,218.0125,34.0384,6
-566.0251,224.1875,34.0384,7
-574.7749,230.0375,34.0384,8
-583.5246,236.0125,34.0384,9
-592.0994,244.3875,34.0384,10
-601.374,250.4875,34.0384,1
-610.1239,256.0125,34.0384,2
-618.8735,262.25,34.0384,3
-627.4482,268.3375,34.0384,4
-636.373,274.25,34.0384,5
-644.9477,280.0875,34.0384,6
-653.8725,286.375,34.0384,7
-662.2721,291.825,34.0384,8
-671.1969,298.475,34.0384,9
-679.7717,306.475,34.0384,10
-513.6668,188.35,27.8041,1
-504.6875,182.2375,27.8041,2
-522.0665,194.675,27.8041,3
-531.3063,200.5125,27.8041,4
-601.374,250.4875,27.8041,5
-592.0994,244.3875,27.8041,6
-610.1239,256.0125,27.8041,7
-618.8735,262.25,27.8041,8
-627.4482,268.3375,27.8041,9
-636.373,274.25,27.8041,10
-644.9477,280.0875,27.8041,1
-653.8725,286.375,27.8041,2
-662.2721,291.825,27.8041,3
-671.1969,298.475,27.8041,4
-679.7717,306.475,27.8041,5
-513.6668,188.35,21.7887,6
-504.6875,182.2375,21.7887,7
-504.6875,182.2375,15.5269,8
-513.6668,188.35,15.5269,9
-522.0665,194.675,21.7887,10
-522.0665,194.675,15.5269,1
-531.3063,200.5125,21.7887,2
-531.3063,200.5125,15.5269,3
-601.374,250.4875,21.7887,4
-592.0994,244.3875,21.7887,5
-592.0994,244.3875,15.5269,6
-601.374,250.4875,15.5269,7
-610.1239,256.0125,21.7887,8
-610.1237,256.0125,15.5269,9
-618.8735,262.25,21.7887,10
-618.8735,262.25,15.5269,1
-627.4482,268.3375,21.7887,2
-627.4482,268.3375,15.5269,3
-636.373,274.25,21.7887,4
-636.373,274.25,15.5269,5
-644.9477,280.0875,21.7887,6
-644.9477,280.0875,15.5269,7
-653.8725,286.375,21.7887,8
-653.8725,286.375,15.5269,9
-662.2721,291.825,21.7887,10
-662.2721,291.825,15.5269,1
-671.1969,298.475,21.7887,2
-671.1969,298.475,15.5269,3
-679.7717,306.475,21.7887,4
-513.6668,188.35,215.6881,5
-513.6668,188.35,222.0316,6
-504.6875,182.2375,222.0316,7
-504.6875,182.2375,215.6881,8
-522.0665,194.675,215.6881,9
-522.0665,194.675,222.0316,10
-531.3063,200.5125,215.6881,1
-531.3063,200.5125,222.0316,2
-540.266,205.7625,215.6881,3
-540.266,205.7625,222.0316,4
-548.9457,212.2375,215.6881,5
-548.9457,212.2375,222.0316,6
-557.6254,218.0125,215.6881,7
-557.6254,218.0125,222.0316,8
-566.0251,224.1875,215.6881,9
-566.0251,224.1875,222.0316,10
-574.7749,230.0375,215.6881,1
-574.7749,230.0375,222.0316,2
-583.5246,236.0125,215.6881,3
-583.5246,236.0125,222.0316,4
-592.0993,244.3875,215.6881,5
-592.0993,244.3875,222.0316,6
-601.374,250.4875,215.6881,7
-601.374,250.4875,222.0316,8
-610.1237,256.0125,215.6881,9
-610.1239,256.0125,222.0316,10
-618.8735,262.25,215.6881,1
-618.8735,262.25,222.0316,2
-627.4482,268.3375,215.6881,3
-627.4482,268.3375,222.0316,4
-636.373,274.25,215.6881,5
-636.373,274.25,222.0316,6
-644.9477,280.0875,215.6881,7
-644.9477,280.0875,222.0316,8
-653.8725,286.375,215.6881,9
-653.8725,286.375,222.0316,10
-662.2721,291.825,215.6881,1
-662.2721,291.825,222.0316,2
-671.1969,298.475,215.6881,3
-671.1969,298.475,222.0316,4
-679.7717,306.475,215.6881,5
-679.7717,306.475,222.0316,6
-688.5213,312.75,215.6881,7
-688.5213,312.75,222.0316,8
-697.4461,318.325,215.6881,9
-697.4461,318.325,222.0316,10
-704.2021,324.9625,215.6881,1
-704.2021,324.9625,222.0316,2
-513.6668,188.35,209.6728,3
-504.6875,182.2375,209.6728,4
-522.0665,194.675,209.6728,5
-531.3063,200.5125,209.6728,6
-540.266,205.7625,209.6728,7
-548.9457,212.2375,209.6728,8
-557.6254,218.0125,209.6728,9
-566.0251,224.1875,209.6728,10
-574.7749,230.0375,209.6728,1
-583.5246,236.0125,209.6728,2
-592.0993,244.3875,209.6728,3
-601.374,250.4875,209.6728,4
-610.1239,256.0125,209.6728,5
-618.8735,262.25,209.6728,6
-627.4482,268.3375,209.6728,7
-636.373,274.25,209.6728,8
-644.9477,280.0875,209.6728,9
-653.8725,286.375,209.6728,10
-662.2721,291.825,209.6728,1
-671.1969,298.475,209.6728,2
-679.7717,306.475,209.6728,3
-688.5213,312.75,209.6728,4
-697.4461,318.325,209.6728,5
-704.2021,324.9625,209.6728,6
-513.6668,188.35,203.329,7
-504.6875,182.2375,203.329,8
-522.0665,194.675,203.329,9
-531.3063,200.5125,203.329,10
-540.266,205.7625,203.329,1
-548.9457,212.2375,203.329,2
-557.6254,218.0125,203.329,3
-566.0251,224.1875,203.329,4
-574.7749,230.0375,203.329,5
-583.5246,236.0125,203.329,6
-592.0993,244.3875,203.329,7
-601.374,250.4875,203.329,8
-610.1239,256.0125,203.329,9
-618.8735,262.25,203.329,10
-627.4482,268.3375,203.329,1
-636.373,274.25,203.329,2
-644.9477,280.0875,203.329,3
-653.8725,286.375,203.329,4
-662.2721,291.825,203.329,5
-671.1969,298.475,203.329,6
-679.7717,306.475,203.329,7
-688.5213,312.75,203.329,8
-697.4461,318.325,203.329,9
-704.2021,324.9625,203.329,10
-513.6668,188.35,197.2042,1
-504.6875,182.2375,197.2042,2
-522.0665,194.675,197.2042,3
-531.3063,200.5125,197.2042,4
-540.266,205.7625,197.2042,5
-548.9457,212.2375,197.2042,6
-557.6254,218.0125,197.2042,7
-566.0251,224.1875,197.2042,8
-574.7749,230.0375,197.2042,9
-583.5246,236.0125,197.2042,10
-592.0993,244.3875,197.2042,1
-601.374,250.4875,197.2042,2
-610.1239,256.0125,197.2042,3
-618.8735,262.25,197.2042,4
-627.4482,268.3375,197.2042,5
-636.373,274.25,197.2042,6
-644.9477,280.0875,197.2042,7
-653.8725,286.375,197.2042,8
-662.2721,291.825,197.2042,9
-671.1969,298.475,197.2042,10
-679.7717,306.475,197.2042,1
-688.5213,312.75,197.2042,2
-697.4461,318.325,197.2042,3
-704.2021,324.9625,197.2042,4
-513.6668,188.35,190.642,5
-504.6875,182.2375,190.642,6
-522.0665,194.675,190.642,7
-531.3063,200.5125,190.642,8
-540.266,205.7625,190.642,9
-548.9457,212.2375,190.642,10
-557.6254,218.0125,190.642,1
-566.0251,224.1875,190.642,2
-574.7749,230.0375,190.642,3
-583.5246,236.0125,190.642,4
-592.0993,244.3875,190.642,5
-601.374,250.4875,190.642,6
-610.1239,256.0125,190.642,7
-618.8735,262.25,190.642,8
-627.4482,268.3375,190.642,9
-636.373,274.25,190.642,10
-644.9477,280.0875,190.642,1
-653.8725,286.375,190.642,2
-662.2721,291.825,190.642,3
-671.1969,298.475,190.642,4
-679.7717,306.475,190.642,5
-688.5213,312.75,190.642,6
-697.4461,318.325,190.642,7
-704.2021,324.9625,190.642,8
-513.6668,188.35,184.2985,9
-504.6875,182.2375,184.2985,10
-522.0665,194.675,184.2985,1
-531.3063,200.5125,184.2985,2
-540.266,205.7625,184.2985,3
-548.9457,212.2375,184.2985,4
-557.6254,218.0125,184.2985,5
-566.0251,224.1875,184.2985,6
-574.7749,230.0375,184.2985,7
-583.5246,236.0125,184.2985,8
-592.0993,244.3875,184.2985,9
-601.374,250.4875,184.2985,10
-610.1239,256.0125,184.2985,1
-618.8735,262.25,184.2985,2
-627.4482,268.3375,184.2985,3
-636.373,274.25,184.2985,4
-644.9477,280.0875,184.2985,5
-653.8725,286.375,184.2985,6
-662.2721,291.825,184.2985,7
-671.1969,298.475,184.2985,8
-679.7717,306.475,184.2985,9
-688.5213,312.75,184.2985,10
-697.4461,318.325,184.2985,1
-704.2021,324.9625,184.2985,2
-504.6875,182.2375,178.2829,3
-513.6668,188.35,178.2829,4
-522.0665,194.675,178.2829,5
-531.3063,200.5125,178.2829,6
-540.266,205.7625,178.2829,7
-548.9457,212.2375,178.2829,8
-557.6254,218.0125,178.2829,9
-566.0251,224.1875,178.2829,10
-574.7749,230.0375,178.2829,1
-583.5246,236.0125,178.2829,2
-592.0993,244.3875,178.2829,3
-601.374,250.4875,178.2829,4
-610.1239,256.0125,178.2829,5
-618.8735,262.25,178.2829,6
-627.4482,268.3375,178.2829,7
-636.373,274.25,178.2829,8
-644.9477,280.0875,178.2829,9
-653.8725,286.375,178.2829,10
-662.2721,291.825,178.2829,1
-671.1969,298.475,178.2829,2
-679.7717,306.475,178.2829,3
-688.5213,312.75,178.2829,4
-697.4461,318.325,178.2829,5
-704.2021,324.9625,178.2829,6
-513.6668,188.35,172.0488,7
-504.6875,182.2375,172.0488,8
-522.0665,194.675,172.0488,9
-531.3063,200.5125,172.0488,10
-601.374,250.4875,172.0488,1
-592.0993,244.3875,172.0488,2
-610.1239,256.0125,172.0488,3
-618.8735,262.25,172.0488,4
-627.4482,268.3375,172.0488,5
-636.373,274.25,172.0488,6
-644.9477,280.0875,172.0488,7
-653.8725,286.375,172.0488,8
-662.2721,291.825,172.0488,9
-671.1969,298.475,172.0488,10
-679.7717,306.475,172.0488,1
-688.5213,312.75,172.05,2
-513.6668,188.35,165.3773,3
-504.6875,182.2375,165.3773,4
-522.0665,194.675,165.3773,5
-531.3063,200.5125,165.3773,6
-601.374,250.4875,165.3773,7
-592.0994,244.3875,165.3773,8
-610.1239,256.0125,165.3773,9
-618.8735,262.25,165.3773,10
-627.4482,268.3375,165.3773,1
-636.373,274.25,165.3773,2
-644.9477,280.0875,165.3773,3
-653.8725,286.375,165.3773,4
-662.2721,291.825,165.3773,5
-671.1969,298.475,165.3773,6
-679.7717,306.475,165.3773,7
-688.5213,312.75,165.375,8
-513.6668,188.35,159.3618,9
-504.6875,182.2375,159.3618,10
-522.0665,194.675,159.3618,1
-531.3063,200.5125,159.3618,2
-601.374,250.4875,159.3618,3
-592.0994,244.3875,159.3618,4
-610.1239,256.0125,159.3618,5
-618.8735,262.25,159.3618,6
-627.4482,268.3375,159.3618,7
-636.373,274.25,159.3618,8
-644.9477,280.0875,159.3618,9
-653.8725,286.375,159.3618,10
-662.2721,291.825,159.3618,1
-671.1969,298.475,159.3618,2
-679.7717,306.475,159.3618,3
-688.5213,312.75,159.3625,4
-697.4461,318.325,172.05,5
-697.4461,318.325,178.2829,6
-688.5213,312.75,178.2829,7
-688.5213,312.75,172.05,8
-697.4461,318.325,165.375,9
-688.5213,312.75,165.375,10
-697.4461,318.325,159.3625,1
-688.5213,312.75,159.3625,2
103.024,187.9495,821.301,3
103.0251,187.9495,818.3015,4
103.0251,191.3479,818.3015,5
103.024,191.3479,821.301,6
103.0272,181.7366,812.366,7
103.028,181.7366,809.494,8
103.028,185.1351,809.494,9
103.0272,185.1351,812.366,10
103.0208,193.5304,830.042,1
103.0221,193.5304,826.377,2
103.0221,196.9287,826.377,3
103.0208,196.9287,830.042,4
103.0175,200.0325,839.754,5
103.0186,200.0325,836.3994,6
103.0186,203.4309,836.3994,7
103.0175,203.4309,839.754,8
203.0168,181.7366,809.494,9
203.0166,181.7366,812.366,10
203.0166,184.2855,812.366,1
203.0168,184.2855,809.494,2
203.0165,187.9495,818.3015,3
203.0164,187.9495,821.301,4
203.0164,190.4984,821.301,5
203.0165,190.4984,818.3015,6
203.0162,193.5304,826.377,7
203.0161,193.5304,830.042,8
203.0161,196.0791,830.0419,9
203.0162,196.0791,826.377,10
203.016,200.0325,836.3994,1
203.016,200.0325,839.754,2
203.016,202.5813,839.754,3
203.016,202.5813,836.3994,4
45.9705,181.7366,806.4012,5
45.9705,187.9495,815.1955,6
52.205,187.9495,815.1955,7
52.205,181.7366,806.4012,8
58.5489,187.9495,815.1955,9
58.5489,181.7366,806.4012,10
64.674,187.9495,815.1955,1
64.674,181.7366,806.4012,2
70.9085,187.9495,815.1955,3
70.9085,181.7366,806.4012,4
77.3619,187.9495,815.1955,5
77.3619,181.7366,806.4012,6
83.487,187.9495,815.1955,7
83.487,181.7366,806.4012,8
45.9705,187.9495,815.1955,9
45.9705,193.5304,823.9458,10
52.205,193.5304,823.9458,1
52.205,187.9495,815.1955,2
58.5489,193.5304,823.9458,3
58.5489,187.9495,815.1955,4
64.674,193.5304,823.9458,5
64.674,187.9495,815.1955,6
70.9085,193.5304,823.9458,7
70.9085,187.9495,815.1955,8
77.3619,193.5304,823.9458,9
77.3619,187.9495,815.1955,10
83.487,193.5304,823.9458,1
83.487,187.9495,815.1955,2
45.9705,193.5304,823.9458,3
45.9705,200.0325,832.6958,4
52.205,200.0325,832.6958,5
52.205,193.5304,823.9458,6
58.5489,200.0325,832.6958,7
58.5489,193.5304,823.9458,8
64.674,200.0325,832.6958,9
64.674,193.5304,823.9458,10
70.9085,200.0325,832.6958,1
70.9085,193.5304,823.9458,2
77.3619,200.0325,832.6958,3
77.3619,193.5304,823.9458,4
83.487,200.0325,832.6958,5
83.487,193.5304,823.9458,6
45.9705,200.0325,832.6958,7
45.9705,205.6302,841.5144,8
52.205,205.6302,841.5144,9
52.205,200.0325,832.6958,10
58.5489,205.6302,841.5144,1
58.5489,200.0325,832.6958,2
64.674,205.6302,841.5144,3
64.674,200.0325,832.6958,4
70.9085,205.6302,841.5144,5
70.9085,200.0325,832.6958,6
77.3619,205.6302,841.5144,7
77.3619,200.0325,832.6958,8
83.487,205.6302,841.5144,9
83.487,200.0325,832.6958,10
103.027,187.9495,815.096,1
109.2537,187.9495,815.096,2
109.2558,181.7366,806.2645,3
103.0291,181.7366,806.2645,4
115.4739,187.9495,815.096,5
115.4757,181.7366,806.2645,6
121.899,187.9495,815.096,7
121.9007,181.7366,806.2645,8
128.1191,187.9495,815.096,9
128.1207,181.7366,806.2645,10
134.2025,187.9495,815.096,1
134.204,181.7366,806.2645,2
140.6277,187.9495,815.096,3
140.6291,181.7366,806.2645,4
146.6428,187.9495,815.096,5
146.644,181.7366,806.2645,6
153.1347,187.9495,815.096,7
153.1359,181.7366,806.2645,8
159.1514,187.9495,815.096,9
159.1524,181.7366,806.2645,10
165.4399,187.9495,815.096,1
165.4408,181.7366,806.2645,2
171.865,187.9495,815.096,3
171.8657,181.7366,806.2645,4
178.0851,187.9495,815.096,5
178.0857,181.7366,806.2645,6
184.3736,187.9495,815.096,7
184.3741,181.7366,806.2645,8
190.457,187.9495,815.096,9
190.4574,181.7366,806.2645,10
196.8139,187.9495,815.096,1
196.8141,181.7366,806.2645,2
203.0166,187.9495,815.096,3
203.0168,181.7366,806.2645,4
109.2537,187.9495,815.096,5
103.027,187.9495,815.096,6
103.0237,193.5304,823.8943,7
109.2506,193.5304,823.8943,8
115.4739,187.9495,815.096,9
115.471,193.5304,823.8943,10
121.899,187.9495,815.096,1
121.8964,193.5304,823.8943,2
128.1191,187.9495,815.096,3
128.1166,193.5304,823.8943,4
134.2025,187.9495,815.096,5
134.2002,193.5304,823.8943,6
140.6277,187.9495,815.096,7
140.6256,193.5304,823.8943,8
146.6428,187.9495,815.096,9
146.6409,193.5304,823.8943,10
153.1347,187.9495,815.096,1
153.1331,193.5304,823.8943,2
159.1514,187.9495,815.096,3
159.1499,193.5304,823.8943,4
165.4399,187.9495,815.096,5
165.4385,193.5304,823.8943,6
171.865,187.9495,815.096,7
171.8639,193.5304,823.8943,8
178.0851,187.9495,815.096,9
178.0841,193.5304,823.8943,10
184.3736,187.9495,815.096,1
184.3727,193.5304,823.8943,2
190.457,187.9495,815.096,3
190.4564,193.5304,823.8943,4
196.8139,187.9495,815.096,5
196.8134,193.5304,823.8943,6
203.0166,187.9495,815.096,7
203.0164,193.5304,823.8943,8
109.2506,193.5304,823.8943,9
103.0237,193.5304,823.8943,10
